"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","touch"
"4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","4592#1","4592","bracket","Lever Small Base","touch"
"4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","4593#1","4593","bracket","Lever Small","touch"
"4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","4592#2","4592","bracket","Lever Small Base","touch"
"4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","4593#2","4593","bracket","Lever Small","touch"
"6231#1","6231","panel","Panel 1 x 1 x 1 Corner","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"6231#1","6231","panel","Panel 1 x 1 x 1 Corner","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"6231#1","6231","panel","Panel 1 x 1 x 1 Corner","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"6231#2","6231","panel","Panel 1 x 1 x 1 Corner","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"6231#2","6231","panel","Panel 1 x 1 x 1 Corner","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"6231#2","6231","panel","Panel 1 x 1 x 1 Corner","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","30357#2","30357","plate","Plate Round Corner 3 x 3","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","3710#1","3710","plate","Plate 1 x 4","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","3710#2","3710","plate","Plate 1 x 4","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","stack"
"30357#1","30357","plate","Plate Round Corner 3 x 3","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"30357#1","30357","plate","Plate Round Corner 3 x 3","3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"30357#1","30357","plate","Plate Round Corner 3 x 3","3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","stack"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4592#1","4592","bracket","Lever Small Base","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4593#1","4593","bracket","Lever Small","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4592#2","4592","bracket","Lever Small Base","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4593#2","4593","bracket","Lever Small","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4cyli#19","4-4cyli","other","4-4cyli","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4cyli#25","4-4cyli","other","4-4cyli","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4cyli#26","4-4cyli","other","4-4cyli","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4edge#3","4-4edge","other","4-4edge","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4edge#4","4-4edge","other","4-4edge","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4ring1#25","4-4ring1","other","4-4ring1","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4cyli#51","4-4cyli","other","4-4cyli","touch"
"30357#1","30357","plate","Plate Round Corner 3 x 3","4-4edge#7","4-4edge","other","4-4edge","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","3710#1","3710","plate","Plate 1 x 4","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","3710#2","3710","plate","Plate 1 x 4","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","stack"
"30357#2","30357","plate","Plate Round Corner 3 x 3","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"30357#2","30357","plate","Plate Round Corner 3 x 3","3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"30357#2","30357","plate","Plate Round Corner 3 x 3","3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","stack"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4592#1","4592","bracket","Lever Small Base","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4593#1","4593","bracket","Lever Small","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4592#2","4592","bracket","Lever Small Base","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4593#2","4593","bracket","Lever Small","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4cyli#25","4-4cyli","other","4-4cyli","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4edge#3","4-4edge","other","4-4edge","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4cyli#45","4-4cyli","other","4-4cyli","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4cyli#47","4-4cyli","other","4-4cyli","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4cyli#49","4-4cyli","other","4-4cyli","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4ring1#50","4-4ring1","other","4-4ring1","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4cyli#51","4-4cyli","other","4-4cyli","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4cyli#52","4-4cyli","other","4-4cyli","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4edge#7","4-4edge","other","4-4edge","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4edge#8","4-4edge","other","4-4edge","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4ring1#51","4-4ring1","other","4-4ring1","touch"
"30357#2","30357","plate","Plate Round Corner 3 x 3","4-4ring1#52","4-4ring1","other","4-4ring1","touch"
"3710#1","3710","plate","Plate 1 x 4","3710#2","3710","plate","Plate 1 x 4","touch"
"3710#1","3710","plate","Plate 1 x 4","6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"3710#1","3710","plate","Plate 1 x 4","6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"3710#1","3710","plate","Plate 1 x 4","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","touch"
"3710#1","3710","plate","Plate 1 x 4","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"3710#1","3710","plate","Plate 1 x 4","3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"3710#1","3710","plate","Plate 1 x 4","3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","stack"
"3710#1","3710","plate","Plate 1 x 4","4592#1","4592","bracket","Lever Small Base","touch"
"3710#1","3710","plate","Plate 1 x 4","4593#1","4593","bracket","Lever Small","touch"
"3710#1","3710","plate","Plate 1 x 4","4592#2","4592","bracket","Lever Small Base","touch"
"3710#1","3710","plate","Plate 1 x 4","4593#2","4593","bracket","Lever Small","touch"
"3710#1","3710","plate","Plate 1 x 4","4-4cyli#51","4-4cyli","other","4-4cyli","touch"
"3710#1","3710","plate","Plate 1 x 4","4-4cyli#52","4-4cyli","other","4-4cyli","touch"
"3710#1","3710","plate","Plate 1 x 4","4-4edge#7","4-4edge","other","4-4edge","touch"
"3710#1","3710","plate","Plate 1 x 4","4-4edge#8","4-4edge","other","4-4edge","touch"
"3710#1","3710","plate","Plate 1 x 4","4-4ring1#51","4-4ring1","other","4-4ring1","touch"
"3710#2","3710","plate","Plate 1 x 4","6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"3710#2","3710","plate","Plate 1 x 4","6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"3710#2","3710","plate","Plate 1 x 4","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","touch"
"3710#2","3710","plate","Plate 1 x 4","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"3710#2","3710","plate","Plate 1 x 4","3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"3710#2","3710","plate","Plate 1 x 4","3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","stack"
"3710#2","3710","plate","Plate 1 x 4","4592#1","4592","bracket","Lever Small Base","touch"
"3710#2","3710","plate","Plate 1 x 4","4593#1","4593","bracket","Lever Small","touch"
"3710#2","3710","plate","Plate 1 x 4","4592#2","4592","bracket","Lever Small Base","touch"
"3710#2","3710","plate","Plate 1 x 4","4593#2","4593","bracket","Lever Small","touch"
"3710#2","3710","plate","Plate 1 x 4","4-4cyli#25","4-4cyli","other","4-4cyli","touch"
"3710#2","3710","plate","Plate 1 x 4","4-4cyli#26","4-4cyli","other","4-4cyli","touch"
"3710#2","3710","plate","Plate 1 x 4","4-4edge#3","4-4edge","other","4-4edge","touch"
"3710#2","3710","plate","Plate 1 x 4","4-4edge#4","4-4edge","other","4-4edge","touch"
"3710#2","3710","plate","Plate 1 x 4","4-4ring1#25","4-4ring1","other","4-4ring1","touch"
"2420#1","2420","plate","Plate 2 x 2 Corner","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"2420#1","2420","plate","Plate 2 x 2 Corner","4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","touch"
"2420#1","2420","plate","Plate 2 x 2 Corner","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"2420#1","2420","plate","Plate 2 x 2 Corner","3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"2420#1","2420","plate","Plate 2 x 2 Corner","4286#1","4286","slope","Slope 33° 3 x 1","stack"
"2420#2","2420","plate","Plate 2 x 2 Corner","4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","touch"
"2420#2","2420","plate","Plate 2 x 2 Corner","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"2420#2","2420","plate","Plate 2 x 2 Corner","3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"2420#2","2420","plate","Plate 2 x 2 Corner","4286#1","4286","slope","Slope 33° 3 x 1","stack"
"4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","3794a#3","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","3794a#4","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","6141#1","6141","plate","Plate Round 1 x 1 with Solid Stud","touch"
"4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","4286#1","4286","slope","Slope 33° 3 x 1","touch"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","touch"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","stack"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4592#2","4592","bracket","Lever Small Base","touch"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4593#2","4593","bracket","Lever Small","touch"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#51","4-4cyli","other","4-4cyli","touch"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#52","4-4cyli","other","4-4cyli","touch"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4edge#7","4-4edge","other","4-4edge","touch"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4edge#8","4-4edge","other","4-4edge","touch"
"6019#1","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#51","4-4ring1","other","4-4ring1","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","stack"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#44","4-4ring1","other","4-4ring1","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#45","4-4cyli","other","4-4cyli","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#46","4-4ring1","other","4-4ring1","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#47","4-4cyli","other","4-4cyli","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#48","4-4cyli","other","4-4cyli","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#47","4-4ring1","other","4-4ring1","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#48","4-4ring1","other","4-4ring1","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#49","4-4cyli","other","4-4cyli","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#50","4-4cyli","other","4-4cyli","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#49","4-4ring1","other","4-4ring1","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#50","4-4ring1","other","4-4ring1","touch"
"6019#2","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#52","4-4ring1","other","4-4ring1","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","stack"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#18","4-4ring1","other","4-4ring1","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#19","4-4cyli","other","4-4cyli","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#20","4-4ring1","other","4-4ring1","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#21","4-4cyli","other","4-4cyli","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#22","4-4cyli","other","4-4cyli","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#21","4-4ring1","other","4-4ring1","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#22","4-4ring1","other","4-4ring1","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#23","4-4cyli","other","4-4cyli","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#24","4-4cyli","other","4-4cyli","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#23","4-4ring1","other","4-4ring1","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#24","4-4ring1","other","4-4ring1","touch"
"6019#3","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#26","4-4ring1","other","4-4ring1","touch"
"6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","touch"
"6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","stack"
"6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4592#1","4592","bracket","Lever Small Base","touch"
"6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4593#1","4593","bracket","Lever Small","touch"
"6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#25","4-4cyli","other","4-4cyli","touch"
"6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4cyli#26","4-4cyli","other","4-4cyli","touch"
"6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4edge#3","4-4edge","other","4-4edge","touch"
"6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4edge#4","4-4edge","other","4-4edge","touch"
"6019#4","6019","bracket","Plate Special 1 x 1 with Clip Horizontal [Thick U Clip]","4-4ring1#25","4-4ring1","other","4-4ring1","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","4592#1","4592","bracket","Lever Small Base","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","4593#1","4593","bracket","Lever Small","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","4592#2","4592","bracket","Lever Small Base","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","4593#2","4593","bracket","Lever Small","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","4-4cyli#25","4-4cyli","other","4-4cyli","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","4-4edge#3","4-4edge","other","4-4edge","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","4-4cyli#51","4-4cyli","other","4-4cyli","touch"
"3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","4-4edge#7","4-4edge","other","4-4edge","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4592#1","4592","bracket","Lever Small Base","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4593#1","4593","bracket","Lever Small","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4cyli#19","4-4cyli","other","4-4cyli","stack"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4cyli#21","4-4cyli","other","4-4cyli","stack"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4cyli#23","4-4cyli","other","4-4cyli","stack"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4ring1#24","4-4ring1","other","4-4ring1","stack"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4cyli#25","4-4cyli","other","4-4cyli","stack"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4cyli#26","4-4cyli","other","4-4cyli","stack"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4edge#3","4-4edge","other","4-4edge","stack"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4edge#4","4-4edge","other","4-4edge","stack"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4ring1#25","4-4ring1","other","4-4ring1","stack"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4ring1#26","4-4ring1","other","4-4ring1","stack"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","3049c#2","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","touch"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4592#2","4592","bracket","Lever Small Base","touch"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4593#2","4593","bracket","Lever Small","touch"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4cyli#45","4-4cyli","other","4-4cyli","stack"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4cyli#47","4-4cyli","other","4-4cyli","stack"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4cyli#49","4-4cyli","other","4-4cyli","stack"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4ring1#50","4-4ring1","other","4-4ring1","stack"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4cyli#51","4-4cyli","other","4-4cyli","stack"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4cyli#52","4-4cyli","other","4-4cyli","stack"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4edge#7","4-4edge","other","4-4edge","stack"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4edge#8","4-4edge","other","4-4edge","stack"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4ring1#51","4-4ring1","other","4-4ring1","stack"
"3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","4-4ring1#52","4-4ring1","other","4-4ring1","stack"
"3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","3794a#3","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","4286#1","4286","slope","Slope 33° 3 x 1","stack"
"3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","3794a#3","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","3794a#4","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","6141#1","6141","plate","Plate Round 1 x 1 with Solid Stud","touch"
"3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","4286#1","4286","slope","Slope 33° 3 x 1","stack"
"3794a#3","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","3794a#4","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","touch"
"3794a#3","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","6141#1","6141","plate","Plate Round 1 x 1 with Solid Stud","touch"
"3794a#3","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","4286#1","4286","slope","Slope 33° 3 x 1","stack"
"3794a#4","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","6141#1","6141","plate","Plate Round 1 x 1 with Solid Stud","touch"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4592#1","4592","bracket","Lever Small Base","touch"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4593#1","4593","bracket","Lever Small","touch"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#18","4-4ring1","other","4-4ring1","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#19","4-4cyli","other","4-4cyli","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4ring1#20","4-4ring1","other","4-4ring1","stack"
"3049c#1","3049c","slope","Slope 45° 2 x 1 Double / Inverted with Hollow Bottom","4-4cyli#21","4-4cyli","other","4-4cyli","stack"
