"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"2569#1","2569","bracket","Antenna 8H Whip","3942c#1","3942c","cone","Cone 2 x 2 x 2, Open Stud","touch"
"4266#1","4266","tyre","Wheel 20 x 30 Technic","41531#1","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"4266#1","4266","tyre","Wheel 20 x 30 Technic","32002#4","32002","technic","Technic Pin 3/4","touch"
"4266#1","4266","tyre","Wheel 20 x 30 Technic","32002#5","32002","technic","Technic Pin 3/4","touch"
"4266#2","4266","tyre","Wheel 20 x 30 Technic","41531#2","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"4266#2","4266","tyre","Wheel 20 x 30 Technic","32002#1","32002","technic","Technic Pin 3/4","touch"
"4266#2","4266","tyre","Wheel 20 x 30 Technic","32002#6","32002","technic","Technic Pin 3/4","touch"
"41531#1","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","41531#3","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"41531#1","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","3707#1","3707","technic","Technic Axle 8","touch"
"41531#2","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","41531#4","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"41531#2","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","3707#2","3707","technic","Technic Axle 8","touch"
"4266#3","4266","tyre","Wheel 20 x 30 Technic","41531#4","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"4266#3","4266","tyre","Wheel 20 x 30 Technic","32002#2","32002","technic","Technic Pin 3/4","touch"
"4266#3","4266","tyre","Wheel 20 x 30 Technic","32002#3","32002","technic","Technic Pin 3/4","touch"
"4266#4","4266","tyre","Wheel 20 x 30 Technic","41531#3","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"41531#3","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","3707#1","3707","technic","Technic Axle 8","touch"
"41531#4","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","3707#2","3707","technic","Technic Axle 8","touch"
"32073#3","32073","technic","Technic Axle 5","6233#1","6233","cone","Cone 3 x 3 x 2","touch"
"32073#4","32073","technic","Technic Axle 5","6233#4","6233","cone","Cone 3 x 3 x 2","touch"
"3942c#2","3942c","cone","Cone 2 x 2 x 2, Open Stud","2569#2","2569","bracket","Antenna 8H Whip","touch"
"32002#1","32002","technic","Technic Pin 3/4","4185#3","4185","tyre","Technic Wedge Belt Wheel [aka Pulley]","touch"
"32073#5","32073","technic","Technic Axle 5","6233#2","6233","cone","Cone 3 x 3 x 2","touch"
"3942c#3","3942c","cone","Cone 2 x 2 x 2, Open Stud","2569#3","2569","bracket","Antenna 8H Whip","touch"
"4185#1","4185","tyre","Technic Wedge Belt Wheel [aka Pulley]","32002#2","32002","technic","Technic Pin 3/4","touch"
"4185#1","4185","tyre","Technic Wedge Belt Wheel [aka Pulley]","32002#3","32002","technic","Technic Pin 3/4","touch"
"32073#6","32073","technic","Technic Axle 5","6233#3","6233","cone","Cone 3 x 3 x 2","touch"
"4185#3","4185","tyre","Technic Wedge Belt Wheel [aka Pulley]","32002#6","32002","technic","Technic Pin 3/4","touch"
"4185#4","4185","tyre","Technic Wedge Belt Wheel [aka Pulley]","32002#4","32002","technic","Technic Pin 3/4","touch"
"4185#4","4185","tyre","Technic Wedge Belt Wheel [aka Pulley]","32002#5","32002","technic","Technic Pin 3/4","touch"
