inventory_id,part_num,color_id,quantity,is_spare,img_url.x,version,set_num,part_name,part_cat_id,part_material,part_category,color_name,rgb,is_trans,set_name,year,theme_id,num_parts,img_url.y,theme,parent_id,element_id
4813,60478,14,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4515367.jpg,1,7962-1,Plate Special 1 x 2 with Handle on End [Closed Ends],9,Plastic,Plates Special,Yellow,F2CD37,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4515367
4813,60485,71,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4535768.jpg,1,7962-1,Technic Axle 9,46,Plastic,Technic Axles,Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4535768
4813,6134,4,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/613421.jpg,1,7962-1,Hinge Brick 2 x 2 Top Plate Thin,18,Plastic,"Hinges, Arms and Turntables",Red,C91A09,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,613421
4813,6141,71,3,TRUE,https://cdn.rebrickable.com/media/parts/elements/4211525.jpg,1,7962-1,Plate Round 1 x 1 with Solid Stud,21,Plastic,Plates Round Curved and Dishes,Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4211525
4813,6141,4,7,FALSE,https://cdn.rebrickable.com/media/parts/elements/614121.jpg,1,7962-1,Plate Round 1 x 1 with Solid Stud,21,Plastic,Plates Round Curved and Dishes,Red,C91A09,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,614121
4813,6141,71,17,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211525.jpg,1,7962-1,Plate Round 1 x 1 with Solid Stud,21,Plastic,Plates Round Curved and Dishes,Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4211525
4813,6141,4,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/614121.jpg,1,7962-1,Plate Round 1 x 1 with Solid Stud,21,Plastic,Plates Round Curved and Dishes,Red,C91A09,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,614121
4813,6141,70,13,FALSE,https://cdn.rebrickable.com/media/parts/elements/4216581.jpg,1,7962-1,Plate Round 1 x 1 with Solid Stud,21,Plastic,Plates Round Curved and Dishes,Reddish Brown,582A12,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4216581
4813,6141,297,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/4523159.jpg,1,7962-1,Plate Round 1 x 1 with Solid Stud,21,Plastic,Plates Round Curved and Dishes,Pearl Gold,AA7F2E,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4523159
4813,6141,297,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/4523159.jpg,1,7962-1,Plate Round 1 x 1 with Solid Stud,21,Plastic,Plates Round Curved and Dishes,Pearl Gold,AA7F2E,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4523159
4813,6141,70,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/4216581.jpg,1,7962-1,Plate Round 1 x 1 with Solid Stud,21,Plastic,Plates Round Curved and Dishes,Reddish Brown,582A12,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4216581
4813,61678,19,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4547720.jpg,1,7962-1,Slope Curved 4 x 1 No Studs [Stud Holder with Asymmetric Ridges],37,Plastic,Bricks Curved,Tan,E4CD9E,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4547720
4813,6187,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211584.jpg,1,7962-1,Bar 1 x 4 x 2,32,Plastic,"Bars, Ladders and Fences",Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4211584
4813,6190,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210676.jpg,1,7962-1,"Bar 1 x 3 (Radio Handle, Phone Handset)",32,Plastic,"Bars, Ladders and Fences",Dark Bluish Gray,6C6E68,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4210676
4813,6191,25,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4624800.jpg,1,7962-1,"Brick Curved 1 x 4 x 1 1/3 No Studs, Curved Top",37,Plastic,Bricks Curved,Orange,FE8A18,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4624800
4813,6191,0,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4200031.jpg,1,7962-1,"Brick Curved 1 x 4 x 1 1/3 No Studs, Curved Top",37,Plastic,Bricks Curved,Black,05131D,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4200031
4813,63864,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4568734.jpg,1,7962-1,Tile 1 x 3,19,Plastic,Tiles,Dark Bluish Gray,6C6E68,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4568734
4813,63965,71,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4538098.jpg,1,7962-1,Bar 6L with Stop Ring,32,Plastic,"Bars, Ladders and Fences",Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6081975
4813,63965,71,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4538098.jpg,1,7962-1,Bar 6L with Stop Ring,32,Plastic,"Bars, Ladders and Fences",Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4538098
4813,63965,71,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4538098.jpg,1,7962-1,Bar 6L with Stop Ring,32,Plastic,"Bars, Ladders and Fences",Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6061535
4813,63965,71,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4538098.jpg,1,7962-1,Bar 6L with Stop Ring,32,Plastic,"Bars, Ladders and Fences",Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6170418
4813,63965,297,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4600270.jpg,1,7962-1,Bar 6L with Stop Ring,32,Plastic,"Bars, Ladders and Fences",Pearl Gold,AA7F2E,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4613937
4813,63965,297,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4600270.jpg,1,7962-1,Bar 6L with Stop Ring,32,Plastic,"Bars, Ladders and Fences",Pearl Gold,AA7F2E,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4600270
4813,63965,297,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4600270.jpg,1,7962-1,Bar 6L with Stop Ring,32,Plastic,"Bars, Ladders and Fences",Pearl Gold,AA7F2E,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6081992
